,ValidationRound,RPS_Forecasts,RPS_Forecasts_2pred_int,RPS_point_forecast_only,RPS_hinge_forecast,RPS_forecast+naive,RPS_forecasts_weighted,RPS_forecasts_weighted_2int,RPS_forecasts_weighted_2int_naive,RPS_naive,RPS_weighted_ranked_naive_2,RPS_weighted_ranked_naive_3,RPS_naive5,ValidationRound,return_point_forecast,return_prob_forecast,return_prob_forecast_2int,return_hinge_forecast,return_hinge_rounded,return_hinge_rounded_less,return_hinge_2int,return_agreement,return_agreement_other_int,return_mrkt_basket,greatest_loss_investment,Exceptions,ValidationRound,smape,mae,rmse,made,mage,mle,imle,spl,containment,contour,maxe,oda,mqae,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mle_weighted,imle_weighted,spl_weighted,containment_weighted,contour_weighted,maxe_weighted,oda_weighted,mqae_weighted
run_110,1.0,29.33333333333334,29.066666666666666,42.0,28.708333333333332,25.364583333333332,31.072916666666668,28.401360544217685,24.18166666666667,20.0,21.22704081632653,23.0703125,20.250000000000004,1.0,-0.034538054819560286,-0.03777716715547489,-0.0355114241410411,-0.03515316731335932,-0.020965112191441714,-0.03370692362891994,-0.029758418761675776,-0.04193359342525768,-0.02206532160274649,2.732605928183773,-1.616666666666667,,1.0,10.775192235033588,11.732244043708562,11.732244043708562,11.732244043708562,1127.0499293823293,8.321179967361777,5.400620844895901,5.765150443119032,0.47333333333333333,0.3633333333333333,11.732244043708562,0.0,11.732244043708562,10.775192235033588,11.732244043708562,11.732244043708562,11.732244043708562,1127.04992938233,8.321179967361777,5.400620844895898,5.765150443119033,0.47333333333333333,0.3633333333333333,11.732244043708562,0.0,11.732244043708562
run_111,1.0,31.666666666666668,32.31333333333334,42.333333333333336,30.458333333333332,26.791666666666668,33.302083333333336,31.329931972789115,25.791666666666668,20.0,21.51955782312925,23.763020833333332,20.250000000000004,1.0,0.0031216519852527327,0.005761622568078707,0.006075752018229697,0.007191334860175304,0.01069568510571553,0.007589625391606396,0.006574466211722567,0.007582352005471229,0.011574359980720539,2.732605928183773,-0.34,,1.0,10.805475779706079,11.784791161342811,11.784791161342811,11.784791161342811,1140.0367344182116,8.232146934008453,5.550031565266983,5.8972988842293,0.3833333333333333,0.36999999999999994,11.784791161342811,0.0,11.784791161342811,10.805475779706079,11.784791161342815,11.784791161342815,11.784791161342815,1140.036734418213,8.232146934008453,5.550031565266981,5.897298884229298,0.3833333333333333,0.36999999999999994,11.784791161342815,0.0,11.784791161342815
run_112,1.0,34.03703703703703,34.160000000000004,42.166666666666664,33.875,28.28125,35.09375,33.69727891156463,27.13166666666667,20.0,21.784863945578227,24.356770833333332,20.250000000000004,1.0,-0.01951744727764497,-0.02004715949760622,-0.020035782580206114,-0.019667241335513286,-0.014194030285736035,-0.018948632288189857,-0.019880692062270885,-0.03125667378058886,-0.017456255953098684,2.732605928183773,-0.49333333333333335,,1.0,9.222339976378201,10.530701382305175,10.530701382305175,10.530701382305175,867.5296225137105,7.407466251936117,4.9428958598752315,7.46065116405316,0.4066666666666667,0.39999999999999997,10.530701382305175,0.0,10.530701382305175,9.2223399763782,10.530701382305173,10.530701382305173,10.530701382305173,867.5296225137108,7.407466251936114,4.9428958598752315,7.460651164053158,0.4066666666666667,0.39999999999999997,10.530701382305173,0.0,10.530701382305173
run_113,1.0,33.666666666666664,34.086666666666666,39.666666666666664,34.416666666666664,27.989583333333332,34.229166666666664,33.993197278911566,27.326666666666664,20.0,21.518707482993197,23.901041666666668,20.250000000000004,1.0,0.013800909621435146,0.015701779224526254,0.01619186582192466,0.015279136571092297,0.006320556315391313,0.014341990062134142,0.015279136571092382,0.015701779224526254,0.01850646536041452,2.732605928183773,-1.5899999999999999,,1.0,10.083662638069002,10.921093532292295,10.921093532292295,10.921093532292295,424.8487465565867,6.611344508011161,6.080634989440241,8.455977190834574,0.4533333333333333,0.4566666666666667,10.921093532292295,0.0,10.921093532292295,10.083662638069002,10.921093532292296,10.921093532292296,10.921093532292296,424.84874655658655,6.611344508011161,6.080634989440241,8.455977190834576,0.4533333333333333,0.4566666666666667,10.921093532292296,0.0,10.921093532292296
run_115,1.0,31.87037037037037,31.933333333333334,42.333333333333336,31.166666666666668,27.0,33.354166666666664,31.275510204081627,25.810000000000002,20.0,21.600340136054424,23.869791666666668,20.250000000000004,1.0,-0.01424934548704751,-0.0009289254420919111,-0.005585665553618284,0.0047861228463342955,0.00562299286550462,0.005015065120301205,-0.013427830827509262,-0.01506668752587967,-0.012348449269622223,2.732605928183773,-0.64,,1.0,8.611820040941321,9.765139587720855,9.765139587720855,9.765139587720855,671.8922115681511,6.682390857095105,4.869883864567424,6.690689051103823,0.4033333333333333,0.39666666666666667,9.765139587720855,0.0,9.765139587720855,8.611820040941321,9.765139587720853,9.765139587720853,9.765139587720853,671.8922115681509,6.682390857095104,4.869883864567424,6.6906890511038215,0.4033333333333333,0.39666666666666667,9.765139587720853,0.0,9.765139587720853
run_117,1.0,30.296296296296294,30.320000000000004,41.0,29.875,25.84375,31.739583333333332,29.75170068027211,24.763333333333335,20.0,21.179421768707485,23.111979166666668,20.250000000000004,1.0,-0.00911231361845881,-0.005842504409248737,-0.0072664836352375394,-0.004256573275624782,-0.0027679841828731045,-0.004180428943608935,-0.009551483249500914,-0.008654235606061803,-0.005437166747667684,2.732605928183773,-0.5433333333333333,,1.0,8.450979261813883,9.599648314664789,9.599648314664789,9.599648314664789,630.1111239695733,6.849153304058905,4.5353610110686065,6.287124883887898,0.40666666666666673,0.4166666666666667,9.599648314664789,0.0,9.599648314664789,8.450979261813883,9.599648314664785,9.599648314664785,9.599648314664785,630.1111239695731,6.849153304058903,4.535361011068607,6.287124883887898,0.40666666666666673,0.4166666666666667,9.599648314664785,0.0,9.599648314664785
run_118,1.0,27.814814814814813,29.22666666666667,39.333333333333336,26.875,24.145833333333332,29.489583333333332,27.86734693877551,23.615,20.0,20.664115646258505,22.143229166666668,20.250000000000004,1.0,0.015665919973214145,0.011070772896555931,0.013003440182734997,0.01032478763071408,0.00713969031213509,0.009810266472417372,0.017490627403114196,0.003159975600927637,0.014544361960565176,2.732605928183773,-0.6666666666666666,,1.0,9.984427669462626,10.967345040357932,10.967345040357932,10.967345040357932,982.8036528289825,7.316352763868139,5.571712394925499,4.48062537782241,0.63,0.39666666666666667,10.967345040357932,0.0,10.967345040357932,9.984427669462628,10.967345040357936,10.967345040357936,10.967345040357936,982.803652828983,7.316352763868139,5.571712394925499,4.48062537782241,0.63,0.39666666666666667,10.967345040357936,0.0,10.967345040357936
run_119,1.0,28.870370370370367,29.62666666666667,36.833333333333336,29.25,24.770833333333332,29.770833333333332,29.06122448979592,24.305000000000003,20.0,20.58503401360544,22.088541666666668,20.250000000000004,1.0,0.027266592308792692,0.028252521871612854,0.028207231012191084,0.028758467150700878,0.019386095491844318,0.02806726651105208,0.02814159850224812,0.029311437797779852,0.0016055221114637576,2.732605928183773,-0.21666666666666667,,1.0,10.11995094604311,11.09885471010252,11.09885471010252,11.09885471010252,1058.3465110871534,7.502280801684196,5.528692157822904,5.3978813720842,0.47666666666666674,0.38999999999999996,11.09885471010252,0.0,11.09885471010252,10.119950946043113,11.098854710102522,11.098854710102522,11.098854710102522,1058.346511087154,7.502280801684194,5.528692157822903,5.3978813720842,0.47666666666666674,0.38999999999999996,11.098854710102522,0.0,11.098854710102522
run_12,1.0,34.25925925925926,34.12,36.5,34.25,27.427083333333332,34.541666666666664,34.02721088435374,26.178333333333338,20.0,20.651360544217685,22.885416666666668,20.250000000000004,1.0,0.05216905683516626,0.05111204241443278,0.05123342029173996,0.050609128804903335,0.034803274961933695,0.049097153510212994,0.051306286406589,0.05621519810437752,0.055381163933408036,2.732605928183773,-0.2966666666666667,,1.0,6.422463090386462,7.193776013875621,7.193776013875621,7.193776013875621,353.3850955021538,4.480900795489478,4.30289192010556,5.287836146232968,0.22,0.58,7.193776013875621,0.0,7.193776013875621,6.422463090386462,7.193776013875623,7.193776013875623,7.193776013875623,353.3850955021535,4.48090079548948,4.302891920105561,5.287836146232967,0.22,0.58,7.193776013875623,0.0,7.193776013875623
run_120,1.0,30.268518518518523,30.090000000000003,40.75,29.833333333333332,25.834375000000005,31.6875,29.51530612244898,24.6755,20.0,21.16921768707483,23.09166666666667,20.250000000000004,1.0,0.0044866781830054546,0.00479559341104651,0.004141341775559456,0.004380719952350749,0.0026669932795463703,0.004237136267369845,0.0026847807292299584,-0.005744581123729975,0.006469754253828599,2.732605928183773,-0.42,,1.0,8.084820128141637,8.755547555244448,8.755547555244448,8.755547555244448,688.4564411239357,6.327941658975974,4.164062216352288,6.3706799090872055,0.29,0.43999999999999995,8.755547555244448,0.0,8.755547555244448,8.084820128141637,8.755547555244446,8.755547555244446,8.755547555244446,688.4564411239356,6.327941658975973,4.164062216352288,6.370679909087208,0.29,0.43999999999999995,8.755547555244446,0.0,8.755547555244446
run_122,1.0,32.11111111111111,31.993333333333336,42.166666666666664,31.416666666666668,27.166666666666668,33.541666666666664,31.384353741496597,25.898333333333337,20.0,21.632653061224488,23.9375,20.250000000000004,1.0,-0.013981783400919037,-0.0007033052478868998,-0.005391084550212692,0.004955689097262809,0.0056443070639632005,0.005072915486710953,-0.013278789287415951,-0.014989297236628632,-0.012232378847913505,2.732605928183773,-0.6433333333333334,,1.0,8.603789298951861,9.778369659017923,9.778369659017923,9.778369659017923,671.6934189834657,6.699895900392384,4.870401368343874,6.684502704610279,0.39666666666666667,0.39666666666666667,9.778369659017923,0.0,9.778369659017923,8.603789298951861,9.77836965901792,9.77836965901792,9.77836965901792,671.6934189834656,6.699895900392384,4.870401368343873,6.684502704610278,0.39666666666666667,0.39666666666666667,9.77836965901792,0.0,9.77836965901792
run_124,1.0,31.944444444444443,31.893333333333334,41.166666666666664,31.5,26.90625,33.208333333333336,31.343537414965983,25.713333333333335,20.0,21.418367346938776,23.625,20.250000000000004,1.0,-0.010009829711682688,-0.005724285729757861,-0.00595738770298707,-0.003424059851971318,-0.0024764193233617255,-0.003191349889192368,-0.006198129060468675,-0.009431992290277717,-0.010014728277746266,2.732605928183773,-0.4633333333333334,,1.0,8.582330450469863,9.480079880612564,9.480079880612564,9.480079880612564,582.5963865737941,6.82601409943075,4.448040794455577,6.049340243218222,0.3833333333333333,0.38999999999999996,9.480079880612564,0.0,9.480079880612564,8.582330450469863,9.480079880612566,9.480079880612566,9.480079880612566,582.5963865737942,6.8260140994307505,4.448040794455577,6.049340243218222,0.3833333333333333,0.38999999999999996,9.480079880612566,0.0,9.480079880612566
run_126,1.0,32.111111111111114,31.793333333333333,41.166666666666664,31.791666666666668,27.09375,33.322916666666664,31.360544217687067,25.80666666666667,20.0,21.50425170068027,23.747395833333332,20.250000000000004,1.0,-0.012252859981417313,0.00023079102194942247,-0.002886765187598043,0.005662895296456849,0.0068218232120173805,0.0056917871661697475,-0.00824158544265565,-0.012396869103589234,-0.011662509941374069,2.732605928183773,-0.5,,1.0,8.55840876608456,9.589573617629691,9.589573617629691,9.589573617629691,652.3283888109142,6.494027107251246,4.8741387490220545,6.424663735111323,0.38999999999999996,0.3933333333333333,9.589573617629691,0.0,9.589573617629691,8.558408766084561,9.589573617629691,9.589573617629691,9.589573617629691,652.3283888109139,6.494027107251246,4.8741387490220545,6.42466373511132,0.38999999999999996,0.3933333333333333,9.589573617629691,0.0,9.589573617629691
run_128,1.0,31.833333333333332,31.58,41.666666666666664,31.125,26.864583333333332,33.239583333333336,31.034013605442173,25.55666666666667,20.0,21.463435374149658,23.684895833333332,20.250000000000004,1.0,-0.015420452112131139,-0.012734710251953394,-0.013444227385909585,-0.011069747654490465,-0.010045862562537916,-0.010536011609903443,-0.0143616347797106,-0.010222089927110255,-0.01297282349028959,2.732605928183773,-0.6166666666666667,,1.0,8.781764444954367,9.993302161801795,9.993302161801795,9.993302161801795,661.9048804967452,7.248701833417683,4.5577459523211,6.34835506052022,0.38000000000000006,0.41333333333333333,9.993302161801795,0.0,9.993302161801795,8.781764444954367,9.993302161801788,9.993302161801788,9.993302161801788,661.9048804967447,7.248701833417677,4.557745952321102,6.348355060520219,0.38000000000000006,0.41333333333333333,9.993302161801788,0.0,9.993302161801788
run_13,1.0,29.388888888888896,28.560000000000002,38.0,30.375,25.34375,30.21875,28.39455782312925,24.143333333333334,20.0,20.910714285714285,22.5546875,20.250000000000004,1.0,0.032491504662940304,0.009087885153059755,0.020035549733622354,0.0016252938660008924,0.003618661522012402,0.0020835648870483844,0.03291643866222977,0.021342346792600705,0.03957982785590918,2.732605928183773,-0.7799999999999999,,1.0,8.211944584729261,9.1506070398548,9.1506070398548,9.1506070398548,829.8424867205405,6.5555880849489165,4.369867017462886,4.709784960933987,0.4466666666666666,0.4033333333333333,9.1506070398548,0.0,9.1506070398548,8.211944584729261,9.1506070398548,9.1506070398548,9.1506070398548,829.8424867205404,6.5555880849489165,4.369867017462886,4.7097849609339875,0.4466666666666666,0.4033333333333333,9.1506070398548,0.0,9.1506070398548
run_130,1.0,32.05555555555556,31.78,41.166666666666664,31.75,27.052083333333332,33.270833333333336,31.33333333333333,25.78333333333333,20.0,21.491496598639454,23.72395833333334,20.250000000000004,1.0,-0.012430259844472978,5.171400735093425e-05,-0.003047154956677806,0.005497815490346828,0.006627726899552111,0.005596977773368122,-0.00836440117008678,-0.012585194288399321,-0.011797064388891665,2.732605928183773,-0.49666666666666665,,1.0,8.560370415885146,9.584078776694785,9.584078776694785,9.584078776694785,651.7789047174234,6.498961223198433,4.863547917443898,6.431254755546589,0.3866666666666667,0.3933333333333333,9.584078776694785,0.0,9.584078776694785,8.560370415885147,9.584078776694785,9.584078776694785,9.584078776694785,651.7789047174232,6.498961223198433,4.863547917443897,6.431254755546586,0.3866666666666667,0.3933333333333333,9.584078776694785,0.0,9.584078776694785
run_132,1.0,32.129629629629626,31.94666666666667,42.333333333333336,31.458333333333332,27.197916666666668,33.572916666666664,31.35714285714285,25.895,20.0,21.66071428571429,23.9765625,20.250000000000004,1.0,-0.01412390443258491,-0.0009965067530588255,-0.00570566965439525,0.004646045734924348,0.0056443070639632005,0.004749315185366014,-0.013619763108847042,-0.015084648347668634,-0.012398876508053857,2.732605928183773,-0.6466666666666666,,1.0,8.612675460832873,9.783276566347306,9.783276566347306,9.783276566347306,673.7152188810041,6.700554945371842,4.875308275673258,6.702683842512232,0.39333333333333337,0.39666666666666667,9.783276566347306,0.0,9.783276566347306,8.612675460832873,9.783276566347306,9.783276566347306,9.783276566347306,673.7152188810038,6.700554945371839,4.875308275673257,6.702683842512232,0.39333333333333337,0.39666666666666667,9.783276566347306,0.0,9.783276566347306
run_134,1.0,29.962962962962962,29.633333333333336,40.666666666666664,29.166666666666668,25.5625,31.5,29.10544217687075,24.30666666666667,20.0,21.066326530612244,22.9375,20.250000000000004,1.0,-0.016812225293466772,-0.016008843673158683,-0.016222978019387903,-0.015009727328468767,-0.01150303436395809,-0.014500599555031198,-0.01642389207054798,-0.012319696582773638,-0.01233035120198659,2.732605928183773,-0.56,,1.0,8.581196655685662,9.795115355648093,9.795115355648093,9.795115355648093,668.7800463726975,7.128790927692136,4.462208146013793,6.246130461536031,0.3833333333333333,0.4033333333333333,9.795115355648093,0.0,9.795115355648093,8.581196655685662,9.795115355648091,9.795115355648091,9.795115355648091,668.7800463726973,7.128790927692131,4.4622081460137935,6.246130461536031,0.3833333333333333,0.4033333333333333,9.795115355648091,0.0,9.795115355648091
run_135,1.0,30.037037037037038,30.19333333333333,38.333333333333336,30.583333333333332,25.677083333333332,30.9375,29.959183673469386,24.98,20.0,20.9608843537415,22.723958333333332,20.250000000000004,1.0,0.03853508647617002,0.03870475516761115,0.03944288056461164,0.036813751799664764,0.02605229740489021,0.03585470746594255,0.03828284177098375,0.03293675316431553,0.05928620433379034,2.732605928183773,-0.25333333333333335,,1.0,7.58701546209527,8.092367995692749,8.092367995692749,8.092367995692749,610.4866971166214,4.589833603519768,5.152300522544328,4.592362288636849,0.5733333333333334,0.5633333333333334,8.092367995692749,0.0,8.092367995692749,7.587015462095271,8.092367995692749,8.092367995692749,8.092367995692749,610.486697116622,4.589833603519768,5.15230052254433,4.592362288636852,0.5733333333333334,0.5633333333333334,8.092367995692749,0.0,8.092367995692749
run_137,1.0,30.222222222222225,29.7,39.333333333333336,30.041666666666668,25.677083333333332,31.40625,29.370748299319725,24.416666666666668,20.0,20.965136054421766,22.799479166666668,20.250000000000004,1.0,-0.006423404619701076,-0.0026311548602703135,-0.0022216676835704846,-0.000580278100232761,-0.0009584931448411975,-0.0004896725298915407,-0.0015930653043621436,-0.003444502238882577,-0.004324928570328163,2.732605928183773,-0.4033333333333333,,1.0,8.271286671136354,9.189767617637399,9.189767617637399,9.189767617637399,602.1166580318273,6.472793779674383,4.469973666550939,5.975077020796637,0.42,0.38666666666666666,9.189767617637399,0.0,9.189767617637399,8.271286671136354,9.189767617637399,9.189767617637399,9.189767617637399,602.1166580318279,6.472793779674382,4.469973666550938,5.975077020796637,0.42,0.38666666666666666,9.189767617637399,0.0,9.189767617637399
run_138,1.0,30.685185185185187,31.286666666666665,39.0,31.25,26.145833333333332,31.583333333333332,30.969387755102037,25.650000000000002,20.0,21.13265306122449,23.03125,20.250000000000004,1.0,0.03609101120170308,0.03610186745178808,0.03672128896316634,0.03880431820076799,0.02818927463950548,0.03808850378537789,0.039976892107684084,0.031386727811997146,0.056396056169249274,2.732605928183773,-0.25666666666666665,,1.0,8.092411289334246,9.031479465400704,9.031479465400704,9.031479465400704,722.6153797045476,4.5821610273678415,6.163440815185212,5.341553902199863,0.5599999999999999,0.5766666666666667,9.031479465400704,0.0,9.031479465400704,8.092411289334246,9.031479465400702,9.031479465400702,9.031479465400702,722.6153797045482,4.5821610273678415,6.163440815185214,5.341553902199863,0.5599999999999999,0.5766666666666667,9.031479465400702,0.0,9.031479465400702
run_139,1.0,32.74074074074074,33.199999999999996,42.333333333333336,31.916666666666668,27.489583333333332,34.145833333333336,32.44897959183674,26.450000000000003,20.0,21.66496598639456,24.067708333333332,20.250000000000004,1.0,-0.034814741894911454,-0.027582877287233947,-0.029901919623534747,-0.024834608428947764,-0.016012671901688074,-0.02397995400660408,-0.03331594150648782,-0.04069920638630268,-0.04157071909370535,2.732605928183773,-1.2533333333333332,,1.0,9.238593014715752,10.74739294555526,10.74739294555526,10.74739294555526,887.0857520133196,6.881915460159855,5.7154254877671535,7.417786493039128,0.4000000000000001,0.4666666666666666,10.74739294555526,0.0,10.74739294555526,9.238593014715754,10.74739294555526,10.74739294555526,10.74739294555526,887.0857520133185,6.881915460159857,5.715425487767155,7.417786493039128,0.4000000000000001,0.4666666666666666,10.74739294555526,0.0,10.74739294555526
